"Sex" "Age" "startAge" "digRe" "Dtot" "PYtot" "mx"
"2" 74 61 2 408 25649.81657 0.0159065465005
"2" 74 61 3 250 13013.29491 0.0192111222967743
"2" 74 61 4 65 4253.79192 0.0152804841474239
"2" 74 61 6 108 5049.63718 0.0213876752230345
"2" 74 61 7 226 10932.56611 0.0206721823335949
"2" 74 61 91 603 31030.43807 0.0194325326197369
"2" 74 61 99 199 8628.6106 0.0230628092082403
"2" 75 51 0 851 53915.38264 0.015783992588576
"2" 75 51 1 50 3398.00482 0.0147145170912383
"2" 75 51 2 563 30889.76589 0.0182261012273408
"2" 75 51 3 260 14173.58385 0.0183439843268716
"2" 75 51 4 64 3950.76934 0.0161993764991605
"2" 75 51 6 108 5179.03625 0.0208533006502899
"2" 75 51 7 275 11186.94394 0.024582227413933
"2" 75 51 91 687 31480.72219 0.0218228792800131
"2" 75 51 99 153 7083.08143 0.021600768184307
"2" 75 56 0 673 42372.13757 0.0158830788012095
"2" 75 56 1 46 2983.846 0.0154163452135264
"2" 75 56 2 493 27265.53254 0.0180814366738204
"2" 75 56 3 263 13904.45243 0.0189148045436551
"2" 75 56 4 68 4339.85627 0.0156687216740475
"2" 75 56 6 129 5440.8898 0.0237093572452065
"2" 75 56 7 272 11248.25118 0.0241815368137965
"2" 75 56 91 689 30523.71873 0.0225726100444905
"2" 75 56 99 169 6806.08484 0.0248307219161846
"2" 75 61 0 560 32783.56533 0.0170817296521299
"2" 75 61 1 59 2797.50652 0.0210902100060164
"2" 75 61 2 488 25196.37638 0.0193678643563746
"2" 75 61 3 241 12761.68653 0.0188846512906786
"2" 75 61 4 82 4185.69197 0.0195905481310418
"2" 75 61 6 109 4944.12873 0.0220463515317895
"2" 75 61 7 247 10703.62972 0.0230762840701107
"2" 75 61 91 645 30398.92954 0.0212178523967854
"2" 75 61 99 201 8425.39765 0.0238564407698905
"2" 76 51 0 937 53013.02536 0.0176749014725539
"2" 76 51 1 71 3339.31283 0.0212618594347149
"2" 76 51 2 625 30313.16895 0.0206181016914103
"2" 76 51 3 296 13894.21626 0.021303828475173
"2" 76 51 4 86 3871.81106 0.022211827660826
"2" 76 51 6 128 5061.0404 0.0252912424884022
"2" 76 51 7 297 10904.1732 0.0272372782926816
"2" 76 51 91 744 30755.9342 0.0241904536263444
"2" 76 51 99 193 6903.81648 0.0279555519123533
"2" 76 56 0 781 41632.90571 0.0187591998848259
"2" 76 56 1 57 2932.64887 0.0194363534561163
"2" 76 56 2 556 26740.39835 0.0207925099963965
"2" 76 56 3 297 13623.66124 0.0218003071837978
"2" 76 56 4 75 4270.29089 0.0175632063322974
"2" 76 56 6 124 5316.76864 0.0233224366896657
"2" 76 56 7 268 10980.12799 0.0244077300596202
"2" 76 56 91 753 29827.81042 0.0252448969400416
"2" 76 56 99 185 6628.14233 0.0279112895875306
"2" 76 61 0 628 32194.87551 0.019506209918561
"2" 76 61 1 58 2739.59484 0.0211710137401193
"2" 76 61 2 537 24687.3326 0.0217520462295712
"2" 76 61 3 285 12498.79394 0.0228022000657129
"2" 76 61 4 69 4110.36619 0.0167868255066588
"2" 76 61 6 104 4840.68651 0.0214845559168425
"2" 76 61 7 271 10444.27451 0.0259472306803625
"2" 76 61 91 723 29734.68305 0.0243150397394264
"2" 76 61 99 218 8217.17656 0.0265297938298164
"2" 77 51 0 1097 52004.15061 0.0210944700977205
"2" 77 51 1 84 3260.67079 0.0257615703669367
"2" 77 51 2 690 29653.1609 0.023269020200811
"2" 77 51 3 316 13595.92475 0.0232422586775497
"2" 77 51 4 72 3794.42847 0.0189751896943784
"2" 77 51 6 136 4923.96165 0.0276200363989431
"2" 77 51 7 324 10589.84874 0.0305953378518228
"2" 77 51 91 779 29993.04172 0.025972690841841
"2" 77 51 99 191 6710.61607 0.0284623644100086
"2" 77 56 0 856 40842.27177 0.0209586774413651
"2" 77 56 1 60 2875.74813 0.0208641359700719
"2" 77 56 2 630 26149.34833 0.0240923785958072
"2" 77 56 3 297 13316.47567 0.0223031984858498
"2" 77 56 4 95 4185.58039 0.022696971781254
"2" 77 56 6 116 5193.92406 0.0223337882225409
"2" 77 56 7 331 10680.79186 0.0309902116190101
"2" 77 56 91 765 29057.42448 0.026327178464373
"2" 77 56 99 185 6446.75838 0.0286965927828057
"2" 77 61 0 708 31531.19303 0.0224539553364309
"2" 77 61 1 64 2680.84324 0.0238730855445319
"2" 77 61 2 615 24116.57701 0.0255011314310894
"2" 77 61 3 273 12224.25466 0.0223326499318855
"2" 77 61 4 102 4019.33538 0.0253773299206497
"2" 77 61 6 128 4719.83508 0.0271195916447148
"2" 77 61 7 308 10149.10126 0.0303475147315655
"2" 77 61 91 826 28942.92121 0.0285389299168119
"2" 77 61 99 218 8003.70628 0.0272373813297906
"2" 78 51 0 1155 50862.66141 0.0227082100696547
"2" 78 51 1 73 3184.57563 0.0229229914693532
"2" 78 51 2 713 28951.95566 0.0246270064921756
"2" 78 51 3 384 13248.20398 0.028985060962203
"2" 78 51 4 80 3718.36554 0.0215148293354719
"2" 78 51 6 138 4796.79812 0.0287691907284186
"2" 78 51 7 344 10258.30313 0.0335338111616127
"2" 78 51 91 891 29151.80835 0.030564141658128
"2" 78 51 99 215 6508.01372 0.0330361934147859
"2" 78 56 0 969 39934.39858 0.0242647951254059
"2" 78 56 1 63 2812.45929 0.0224003242372266
"2" 78 56 2 688 25498.81444 0.02698164660239
"2" 78 56 3 325 13007.49702 0.0249855909634489
"2" 78 56 4 99 4084.77137 0.024236362584964
"2" 78 56 6 164 5061.52427 0.032401306652235
"2" 78 56 7 339 10341.06163 0.0327819340150282
"2" 78 56 91 860 28249.26074 0.030443274530801
"2" 78 56 99 207 6244.96789 0.0331466876445381
"2" 78 61 0 787 30782.39581 0.0255665609934213
"2" 78 61 1 49 2624.59753 0.0186695291144315
"2" 78 61 2 625 23498.86048 0.0265970343767069
"2" 78 61 3 334 11918.58655 0.0280234571942593
"2" 78 61 4 100 3922.92334 0.0254911940236895
"2" 78 61 6 161 4580.94177 0.0351456115540189
"2" 78 61 7 320 9843.83091 0.0325076693134706
"2" 78 61 91 862 28103.63323 0.0306721907785159
"2" 78 61 99 252 7757.19169 0.0324859833391587
"2" 79 51 0 1324 49644.46141 0.0266696417363751
"2" 79 51 1 93 3101.13002 0.0299890683074294
"2" 79 51 2 830 28173.65967 0.0294601414839906
"2" 79 51 3 355 12869.77555 0.0275840086426371
"2" 79 51 4 88 3635.04997 0.0242087456090734
"2" 79 51 6 147 4642.78025 0.0316620628340099
"2" 79 51 7 357 9907.27785 0.0360341160715504
"2" 79 51 91 914 28261.23611 0.0323411189957324
"2" 79 51 99 220 6298.64066 0.034928171311173
"2" 79 56 0 1069 38919.5715 0.0274669005541338
"2" 79 56 1 97 2729.26558 0.0355406966294574
"2" 79 56 2 709 24782.08624 0.0286093750596197
"2" 79 56 3 402 12644.35794 0.0317928361335206
"2" 79 56 4 100 3989.8679 0.0250634864377339
"2" 79 56 6 146 4910.08824 0.0297346998391214
"2" 79 56 7 365 9995.62556 0.0365159736935964
"2" 79 56 91 912 27358.79409 0.0333348025866881
"2" 79 56 99 205 6045.49759 0.0339095329951161
"2" 79 61 0 850 29955.58249 0.0283753454062779
"2" 79 61 1 84 2556.27313 0.0328603383629824
"2" 79 61 2 716 22820.42225 0.03137540542222
"2" 79 61 3 356 11575.47362 0.0307546811203393
"2" 79 61 4 103 3819.10951 0.0269696377467846
"2" 79 61 6 138 4426.83505 0.031173513004511
"2" 79 61 7 380 9489.10135 0.0400459417582256
"2" 79 61 91 967 27205.10629 0.0355447977189285
"2" 79 61 99 286 7488.94798 0.0381896096439436
"2" 80 51 0 1429 48263.21228 0.0296084726335584
"2" 80 51 1 81 3013.50105 0.0268790349351297
"2" 80 51 2 897 27315.8591 0.032838066586747
"2" 80 51 3 448 12471.03295 0.0359232472399169
"2" 80 51 4 99 3543.66388 0.0279371868643479
"2" 80 51 6 144 4505.85008 0.0319584534423746
"2" 80 51 7 380 9538.96233 0.0398366181617996
"2" 80 51 91 1028 27291.36492 0.0376675920392185
"2" 80 51 99 250 6054.19577 0.0412936762367035
"2" 80 56 0 1303 37725.05817 0.034539376828216
"2" 80 56 1 82 2643.18274 0.0310232050017094
"2" 80 56 2 843 24015.10744 0.0351029035412885
"2" 80 56 3 432 12234.96579 0.0353086397963684
"2" 80 56 4 114 3877.6612 0.0293991646304736
"2" 80 56 6 185 4730.23952 0.0391100702655328
"2" 80 56 7 404 9606.39836 0.0420553036486819
"2" 80 56 91 1006 26403.77549 0.0381006118000438
"2" 80 56 99 237 5828.43666 0.0406627049113372
"2" 80 61 0 924 29063.0554 0.031792940806905
"2" 80 61 1 94 2470.84257 0.0380437026386509
"2" 80 61 2 783 22085.73166 0.0354527534814756
"2" 80 61 3 383 11206.48046 0.0341766535324865
"2" 80 61 4 139 3694.12804 0.0376272826753455
"2" 80 61 6 150 4278.04375 0.0350627550267573
"2" 80 61 7 365 9115.6414 0.04004106611741
"2" 80 61 91 1042 26187.01897 0.0397907070367086
"2" 80 61 99 312 7204.48939 0.0433063306933401
"2" 81 51 0 1473 46791.96669 0.0314797625361363
"2" 81 51 1 102 2917.26285 0.0349642816724588
"2" 81 51 2 914 26393.29655 0.0346300053223173
"2" 81 51 3 415 12031.25597 0.0344934893775683
"2" 81 51 4 107 3438.16222 0.0311212773433361
"2" 81 51 6 167 4347.30794 0.038414578011237
"2" 81 51 7 419 9141.20057 0.0458364299953217
"2" 81 51 91 987 26276.78441 0.0375616736279338
"2" 81 51 99 237 5809.2005 0.0407973524067555
"2" 81 56 0 1315 36407.29922 0.0361191307285331
"2" 81 56 1 96 2553.15123 0.0376005928955489
"2" 81 56 2 969 23107.40158 0.0419346154800327
"2" 81 56 3 486 11774.48933 0.0412756754351741
"2" 81 56 4 150 3751.34494 0.0399856591167007
"2" 81 56 6 189 4551.53602 0.0415244434339333
"2" 81 56 7 458 9173.91646 0.0499241520235077
"2" 81 56 91 1055 25371.40998 0.0415822376774347
"2" 81 56 99 265 5575.14037 0.0475324354927408
"2" 81 61 0 1061 28088.85278 0.0377729915959921
"2" 81 61 1 80 2384.05822 0.0335562274985046
"2" 81 61 2 834 21263.95485 0.0392213022404908
"2" 81 61 3 399 10802.94457 0.0369343744582409
"2" 81 61 4 139 3558.64677 0.0390597912587992
"2" 81 61 6 162 4120.86654 0.0393121200183299
"2" 81 61 7 429 8717.50997 0.0492113001850688
"2" 81 61 91 1117 25096.63313 0.0445079622519071
"2" 81 61 99 329 6880.5399 0.0478160151356727
"2" 82 51 0 1215 34926.08981 0.0347877476868917
"2" 82 51 1 78 2164.88092 0.0360296953423193
"2" 82 51 2 720 19869.33737 0.0362367393835238
"2" 82 51 3 351 9118.10128 0.0384948564642397
"2" 82 51 4 114 2672.31348 0.0426596658113628
"2" 82 51 6 127 3301.12321 0.0384717539821847
"2" 82 51 7 337 6849.38397 0.0492015050515558
"2" 82 51 91 891 19877.94999 0.044823535648708
"2" 82 51 99 195 4333.18204 0.0450015711779328
"2" 82 56 0 1412 35051.82705 0.0402832068635349
"2" 82 56 1 96 2456.99524 0.0390721147673041
"2" 82 56 2 1005 22126.0341 0.0454216058538932
"2" 82 56 3 541 11262.62823 0.0480349691876494
"2" 82 56 4 150 3602.50719 0.0416376684594487
"2" 82 56 6 215 4355.07049 0.0493677428399098
"2" 82 56 7 520 8683.1744 0.0598859329601856
"2" 82 56 91 1231 24226.88015 0.0508113299103434
"2" 82 56 99 271 5305.588 0.0510782216787282
"2" 82 61 0 1187 26960.6366 0.0440271503084612
"2" 82 61 1 106 2284.48116 0.0464000324695171
"2" 82 61 2 945 20362.8947 0.0464079402227621
"2" 82 61 3 472 10381.85972 0.0454639161701175
"2" 82 61 4 145 3423.05482 0.0423598240825135
"2" 82 61 6 195 3950.53185 0.0493604424427055
"2" 82 61 7 442 8276.4908 0.0534042761214693
"2" 82 61 91 1211 23931.10552 0.0506035961852213
"2" 82 61 99 344 6537.64122 0.0526183662308713
"2" 83 51 0 891 24148.61327 0.0368965285930889
"2" 83 51 1 55 1496.54072 0.0367514223067716
"2" 83 51 2 571 13980.18553 0.0408435209085526
"2" 83 51 3 277 6443.07468 0.0429918965334731
"2" 83 51 4 67 1961.2136 0.0341625205943911
"2" 83 51 6 111 2298.05956 0.0483016201721073
"2" 83 51 7 272 4742.19296 0.0573574298419101
"2" 83 51 91 696 13936.12453 0.049942148443187
"2" 83 51 99 151 2958.44689 0.0510402943214573
"2" 83 56 0 1544 33584.30329 0.0459738582833647
"2" 83 56 1 106 2360.19578 0.0449115284834549
"2" 83 56 2 1069 21106.91177 0.0506469165953215
"2" 83 56 3 594 10685.1322 0.0555912635315827
"2" 83 56 4 179 3429.83372 0.0521891189523905
"2" 83 56 6 210 4142.0725 0.0506992574369473
"2" 83 56 7 529 8167.57701 0.0647682904430919
"2" 83 56 91 1328 22969.05279 0.0578169248920081
"2" 83 56 99 314 5021.8467 0.0625267991553784
"2" 83 61 0 1310 25698.92423 0.0509748963916067
"2" 83 61 1 115 2178.48259 0.0527890378963276
"2" 83 61 2 1038 19398.60295 0.0535090079772987
"2" 83 61 3 517 9880.32925 0.0523261914576379
"2" 83 61 4 161 3268.57286 0.0492569714355396
"2" 83 61 6 176 3761.49281 0.046789933914562
"2" 83 61 7 466 7822.37173 0.0595727250103467
"2" 83 61 91 1366 22664.71385 0.0602698983556768
"2" 83 61 99 365 6174.90625 0.0591102091630946
"2" 84 51 0 599 14980.13218 0.0399862960354733
"2" 84 51 1 52 965.48051 0.0538591918339191
"2" 84 51 2 377 8678.0924 0.0434427271136223
"2" 84 51 3 184 4070.06703 0.0452081006636394
"2" 84 51 4 42 1297.23953 0.032376441689223
"2" 84 51 6 63 1475.70839 0.0426913612654869
"2" 84 51 7 155 2943.70635 0.0526547085785238
"2" 84 51 91 454 8544.04041 0.0531364528038322
"2" 84 51 99 92 1803.50991 0.0510116409618176
"2" 84 56 0 1783 31935.10189 0.0558319809387651
"2" 84 56 1 119 2238.98218 0.0531491501196316
"2" 84 56 2 1177 19978.2179 0.0589141637102677
"2" 84 56 3 618 10091.76039 0.0612380770170069
"2" 84 56 4 195 3250.09516 0.0599982432514376
"2" 84 56 6 224 3921.73439 0.0571175856710684
"2" 84 56 7 529 7636.37499 0.0692737065286523
"2" 84 56 91 1401 21577.5394 0.0649286266625934
"2" 84 56 99 333 4683.49826 0.0711006989890501
"2" 84 61 0 1361 24399.85545 0.0557790189695571
"2" 84 61 1 138 2050.93081 0.0672865214794837
"2" 84 61 2 1091 18310.57773 0.0595830462636091
"2" 84 61 3 598 9327.42913 0.0641119853783333
"2" 84 61 4 173 3101.9761 0.0557709003625141
"2" 84 61 6 242 3553.2642 0.0681063907378461
"2" 84 61 7 486 7356.67972 0.06606241110086
"2" 84 61 91 1383 21300.88304 0.0649268857729008
"2" 84 61 99 433 5790.4449 0.0747783646123634
"2" 85 51 0 241 6774.12319 0.0355765599828131
"2" 85 51 1 11 463.33812 0.0237407619299703
"2" 85 51 2 153 3896.62974 0.0392647005768631
"2" 85 51 3 59 1949.28263 0.0302675451430047
"2" 85 51 4 27 619.49282 0.0435840402476335
"2" 85 51 6 33 674.74333 0.0489074860510292
"2" 85 51 7 59 1333.31549 0.0442505921835499
"2" 85 51 91 184 3947.62212 0.0466103376682873
"2" 85 51 99 29 819.05888 0.0354064899461196
"2" 85 56 0 1869 30073.31836 0.0621481134082604
"2" 85 56 1 112 2129.0958 0.0526044906011275
"2" 85 56 2 1226 18759.89852 0.0653521658815455
"2" 85 56 3 652 9452.39017 0.0689772627106864
"2" 85 56 4 195 3054.01986 0.0638502724078553
"2" 85 56 6 232 3685.00069 0.0629579257962093
"2" 85 56 7 553 7088.3573 0.0780152546768487
"2" 85 56 91 1502 20164.74816 0.0744864249274115
"2" 85 56 99 346 4349.20126 0.0795548376163213
"2" 85 61 0 1512 22933.77194 0.0659289716473914
"2" 85 61 1 125 1923.76183 0.0649768583879222
"2" 85 61 2 1136 17216.65025 0.0659826379408503
"2" 85 61 3 617 8714.38186 0.0708024975164446
"2" 85 61 4 201 2911.18755 0.0690439885949636
"2" 85 61 6 268 3295.70635 0.0813179244564674
"2" 85 61 7 541 6835.51757 0.079145433313545
"2" 85 61 91 1522 19835.20173 0.0767322672447557
"2" 85 61 99 399 5368.98139 0.0743157725864272
"2" 86 56 0 1814 28182.39622 0.0643664217137318
"2" 86 56 1 134 2005.60369 0.0668128008878963
"2" 86 56 2 1188 17538.67631 0.0677360126272836
"2" 86 56 3 664 8788.80911 0.07555062258031
"2" 86 56 4 187 2854.54689 0.0655095211976007
"2" 86 56 6 247 3444.2088 0.0717145836222241
"2" 86 56 7 522 6544.85218 0.0797573399129085
"2" 86 56 91 1447 18629.73998 0.0776715081130188
"2" 86 56 99 329 4010.53929 0.0820338553521564
"2" 86 61 0 1649 21355.13895 0.0772179475797792
"2" 86 61 1 141 1787.19644 0.078894517045927
"2" 86 61 2 1221 16029.10273 0.0761739456391892
"2" 86 61 3 674 8076.85082 0.083448365584645
"2" 86 61 4 243 2684.58933 0.0905166377905555
"2" 86 61 6 222 3052.76184 0.0727210347990985
"2" 86 61 7 556 6292.32854 0.0883615654309112
"2" 86 61 91 1562 18291.10594 0.0853966952640153
"2" 86 61 99 430 4948.3909 0.0868969345166325
"2" 87 56 0 1474 20557.0604 0.0717028588387083
"2" 87 56 1 102 1501.40175 0.0679365133282947
"2" 87 56 2 1043 13000.04175 0.0802305115673955
"2" 87 56 3 511 6447.85001 0.0792512231530646
"2" 87 56 4 187 2153.07458 0.0868525418195221
"2" 87 56 6 218 2568.64404 0.0848696808920243
"2" 87 56 7 452 4791.65774 0.0943306105164348
"2" 87 56 91 1164 13678.93163 0.0850943649317735
"2" 87 56 99 246 2913.15192 0.0844446176360071
"2" 87 61 0 1712 19670.59561 0.087033460193227
"2" 87 61 1 127 1654.25048 0.0767719287589386
"2" 87 61 2 1361 14707.57365 0.0925373574450875
"2" 87 61 3 681 7398.46614 0.0920461061946551
"2" 87 61 4 212 2472.40452 0.0857464861777554
"2" 87 61 6 246 2811.26693 0.0875050310501821
"2" 87 61 7 605 5704.98834 0.106047543648442
"2" 87 61 91 1634 16678.91995 0.0979679742392432
"2" 87 61 99 481 4499.50107 0.106900741330416
"2" 88 56 0 1169 13915.40109 0.0840076396245651
"2" 88 56 1 90 1012.67083 0.0888738939977169
"2" 88 56 2 747 8907.48721 0.0838620345321832
"2" 88 56 3 364 4461.54345 0.0815861156748345
"2" 88 56 4 127 1457.76185 0.0871198543163961
"2" 88 56 6 161 1750.21081 0.0919889187520216
"2" 88 56 7 325 3284.03289 0.0989636860792828
"2" 88 56 91 907 9305.3955 0.097470333206149
"2" 88 56 99 216 2056.0486 0.105055882433907
"2" 88 61 0 1726 17964.73223 0.0960771347940097
"2" 88 61 1 147 1519.71665 0.0967285579190042
"2" 88 61 2 1306 13394.17528 0.0975050701292599
"2" 88 61 3 723 6688.22649 0.108100406151168
"2" 88 61 4 243 2230.05616 0.108965865684746
"2" 88 61 6 276 2561.21223 0.107761471996407
"2" 88 61 7 611 5108.03282 0.119615519619939
"2" 88 61 91 1649 15043.71187 0.109613904749693
"2" 88 61 99 505 4007.62838 0.126009687554912
"2" 89 56 0 725 8208.02115 0.088328232438826
"2" 89 56 1 57 598.23068 0.0952809708789927
"2" 89 56 2 505 5289.57691 0.0954707736728985
"2" 89 56 3 242 2688.98631 0.0899967393288812
"2" 89 56 4 94 871.98359 0.107800193808693
"2" 89 56 6 96 1071.23408 0.0896162676228523
"2" 89 56 7 205 2011.17115 0.101930658661248
"2" 89 56 91 519 5509.03351 0.0942089023524564
"2" 89 56 99 124 1234.57428 0.100439481049289
"2" 89 61 0 1818 16171.40723 0.11242064306113
"2" 89 61 1 136 1375.91101 0.0988436018111375
"2" 89 61 2 1475 12024.10405 0.122670262488289
"2" 89 61 3 735 5968.22796 0.123152132412851
"2" 89 61 4 269 1981.70155 0.135741933491448
"2" 89 61 6 242 2293.66399 0.105508043486352
"2" 89 61 7 585 4493.15942 0.130197917615841
"2" 89 61 91 1726 13362.33741 0.129169017892656
"2" 89 61 99 491 3502.43874 0.140188033667078
"2" 90 56 0 251 3577.81384 0.0701545723798754
"2" 90 56 1 16 256.70363 0.0623286861973865
"2" 90 56 2 189 2309.94323 0.0818201926114002
"2" 90 56 3 94 1245.01849 0.0755008867378347
"2" 90 56 4 33 384.00957 0.0859353583297416
"2" 90 56 6 37 497.92608 0.0743082186014438
"2" 90 56 7 62 894.59892 0.0693048008598088
"2" 90 56 91 193 2480.80566 0.0777973071860857
"2" 90 56 99 54 529.0643 0.102066988832926
"2" 90 61 0 1875 14314.22506 0.130988578993322
"2" 90 61 1 159 1224.53998 0.129844678488978
"2" 90 61 2 1496 10533.37366 0.142024772716551
"2" 90 61 3 725 5225.0768 0.138753941377474
"2" 90 61 4 243 1723.26767 0.141011175588294
"2" 90 61 6 260 2048.43053 0.126926442557952
"2" 90 61 7 564 3932.99849 0.143402038275382
"2" 90 61 91 1785 11589.2472 0.154022083505131
"2" 90 61 99 465 3021.78704 0.153882452285585
"2" 91 61 0 1671 12527.42012 0.133387400118581
"2" 91 61 1 148 1070.51544 0.138251158712853
"2" 91 61 2 1256 9118.63588 0.137739900630839
"2" 91 61 3 645 4525.92952 0.142512161789033
"2" 91 61 4 199 1501.81517 0.13250631900329
"2" 91 61 6 242 1786.63998 0.135449784348831
"2" 91 61 7 501 3392.00751 0.147700144685116
"2" 91 61 91 1524 9897.22945 0.153982486482619
"2" 91 61 99 405 2586.07325 0.156608092984218
"2" 92 61 0 1222 8372.25825 0.145958230564615
"2" 92 61 1 104 722.75225 0.143894398114983
"2" 92 61 2 841 6223.81803 0.135126058626107
"2" 92 61 3 462 2978.14501 0.155130122424764
"2" 92 61 4 175 995.90961 0.175718758251565
"2" 92 61 6 210 1159.21081 0.181157730922126
"2" 92 61 7 382 2261.1341 0.168941771299632
"2" 92 61 91 1112 6557.01356 0.169589400696618
"2" 92 61 99 312 1779.3238 0.175347511228704
"2" 93 61 0 898 5035.34014 0.178339491480709
"2" 93 61 1 76 453.98974 0.167404664255188
"2" 93 61 2 641 3854.83637 0.166284619754171
"2" 93 61 3 299 1800.2957 0.166083827229049
"2" 93 61 4 96 572.97194 0.167547471870961
"2" 93 61 6 125 672.28608 0.18593275053382
"2" 93 61 7 261 1359.20528 0.192023974480146
"2" 93 61 91 697 3903.03549 0.178578955222362
"2" 93 61 99 211 1150.53737 0.183392565510497
"2" 94 61 0 493 2595.85354 0.189918264803183
"2" 94 61 1 33 249.53664 0.132245108373664
"2" 94 61 2 385 2050.26281 0.187780804549637
"2" 94 61 3 168 946.44152 0.177507005398495
"2" 94 61 4 60 312.84463 0.191788492581765
"2" 94 61 6 67 356.15951 0.188117958720237
"2" 94 61 7 129 679.11231 0.189953853141022
"2" 94 61 91 381 2048.29433 0.186008423896775
"2" 94 61 99 108 640.86107 0.168523265112671
"2" 95 61 0 135 976.84055 0.138200651068386
"2" 95 61 1 11 98.2813 0.111923631453796
"2" 95 61 2 114 841.68376 0.135442793858824
"2" 95 61 3 38 381.43464 0.0996238831376196
"2" 95 61 4 16 122.63999 0.13046315479967
"2" 95 61 6 18 135.23068 0.133105889876469
"2" 95 61 7 48 245.90007 0.195201245774351
"2" 95 61 91 107 757.66799 0.141222806575212
"2" 95 61 99 33 270.0171 0.122214481971697
